SpeciesName	NCBI_TaxID	accession
Rhinolophus ferrumequinum	59479	ABU48595
Rhinolophus ferrumequinum	59479	ABW72053
Rhinolophus ferrumequinum	59479	ABY67143
Rhinolophus ferrumequinum	59479	ACA84206
Rhinolophus ferrumequinum	59479	ACA84207
Rhinolophus ferrumequinum	59479	ACA84208
Rhinolophus ferrumequinum	59479	ACA84209
Rhinolophus ferrumequinum	59479	ACA84210
Rhinolophus ferrumequinum	59479	ACB73259
Rhinolophus ferrumequinum	59479	ACB73260
Rhinolophus ferrumequinum	59479	ACB73261
Rhinolophus ferrumequinum	59479	ACB73262
Rhinolophus ferrumequinum	59479	ACB73263
Rhinolophus ferrumequinum	59479	ACB73264
Rhinolophus ferrumequinum	59479	ACB73265
Rhinolophus ferrumequinum	59479	ACB73266
Rhinolophus ferrumequinum	59479	ACB73267
Rhinolophus ferrumequinum	59479	ACB73268
Rhinolophus ferrumequinum	59479	ACB73269
Rhinolophus ferrumequinum	59479	ACB73270
Rhinolophus ferrumequinum	59479	ACB73271
Rhinolophus ferrumequinum	59479	ACB73272
Rhinolophus ferrumequinum	59479	ACB73273
Rhinolophus ferrumequinum	59479	ACB73274
Rhinolophus ferrumequinum	59479	ACB73275
Rhinolophus ferrumequinum	59479	ACB73276
Rhinolophus ferrumequinum	59479	ACB73277
Rhinolophus ferrumequinum	59479	ACB73278
Rhinolophus ferrumequinum	59479	ACB73279
Rhinolophus ferrumequinum	59479	ACB73280
Rhinolophus ferrumequinum	59479	ACB73281
Rhinolophus ferrumequinum	59479	ACB73282
Rhinolophus ferrumequinum	59479	ACB73283
Rhinolophus ferrumequinum	59479	ACB73284
Rhinolophus ferrumequinum	59479	ACB73285
Rhinolophus ferrumequinum	59479	ACC17820
Rhinolophus ferrumequinum	59479	ACC62047
Rhinolophus ferrumequinum	59479	ACC62048
Rhinolophus ferrumequinum	59479	ACC62049
Rhinolophus ferrumequinum	59479	ACC62050
Rhinolophus ferrumequinum	59479	ACC62051
Rhinolophus ferrumequinum	59479	ACC62052
Rhinolophus ferrumequinum	59479	ACC62053
Rhinolophus ferrumequinum	59479	ACC62054
Rhinolophus ferrumequinum	59479	ACC62055
Rhinolophus ferrumequinum	59479	ACC62056
Rhinolophus ferrumequinum	59479	ACC62057
Rhinolophus ferrumequinum	59479	ACC62058
Rhinolophus ferrumequinum	59479	ACC62059
Rhinolophus ferrumequinum	59479	ACC62060
Rhinolophus ferrumequinum	59479	ACC62061
Rhinolophus ferrumequinum	59479	ACC62062
Rhinolophus ferrumequinum	59479	ACC62063
Rhinolophus ferrumequinum	59479	ACC62064
Rhinolophus ferrumequinum	59479	ACC62065
Rhinolophus ferrumequinum	59479	ACC62066
Rhinolophus ferrumequinum	59479	ACC62067
Rhinolophus ferrumequinum	59479	ACC62068
Rhinolophus ferrumequinum	59479	ACC62069
Rhinolophus ferrumequinum	59479	ACC62070
Rhinolophus ferrumequinum	59479	ACC62071
Rhinolophus ferrumequinum	59479	ACC62072
Rhinolophus ferrumequinum	59479	ACC62073
Rhinolophus ferrumequinum	59479	ACC62074
Rhinolophus ferrumequinum	59479	ACC62075
Rhinolophus ferrumequinum	59479	ACC62076
Rhinolophus ferrumequinum	59479	ACC62077
Rhinolophus ferrumequinum	59479	ACC62078
Rhinolophus ferrumequinum	59479	ACC62079
Rhinolophus ferrumequinum	59479	ACC62080
Rhinolophus ferrumequinum	59479	ACC62081
Rhinolophus ferrumequinum	59479	ACC62082
Rhinolophus ferrumequinum	59479	ACC62083
Rhinolophus ferrumequinum	59479	ACC62084
Rhinolophus ferrumequinum	59479	ACC62085
Rhinolophus ferrumequinum	59479	ACC62086
Rhinolophus ferrumequinum	59479	ACC62087
Rhinolophus ferrumequinum	59479	ACC62088
Rhinolophus ferrumequinum	59479	ACC62089
Rhinolophus ferrumequinum	59479	ACC62090
Rhinolophus ferrumequinum	59479	ACC62091
Rhinolophus ferrumequinum	59479	ACC62092
Rhinolophus ferrumequinum	59479	ACC62093
Rhinolophus ferrumequinum	59479	ACC62094
Rhinolophus ferrumequinum	59479	ACC62095
Rhinolophus ferrumequinum	59479	ACC62096
Rhinolophus ferrumequinum	59479	ACC62097
Rhinolophus ferrumequinum	59479	ACC62098
Rhinolophus ferrumequinum	59479	ACC62099
Rhinolophus ferrumequinum	59479	ACC62100
Rhinolophus ferrumequinum	59479	ACC62101
Rhinolophus ferrumequinum	59479	ACC62102
Rhinolophus ferrumequinum	59479	ACC62103
Rhinolophus ferrumequinum	59479	ACC62104
Rhinolophus ferrumequinum	59479	ACC62105
Rhinolophus ferrumequinum	59479	ACC62106
Rhinolophus ferrumequinum	59479	ACC62107
Rhinolophus ferrumequinum	59479	ACC62108
Rhinolophus ferrumequinum	59479	ACC62109
Rhinolophus ferrumequinum	59479	ACC62110
Rhinolophus ferrumequinum	59479	ACC62111
Rhinolophus ferrumequinum	59479	ACC62112
Rhinolophus ferrumequinum	59479	ACC62113
Rhinolophus ferrumequinum	59479	ACC62114
Rhinolophus ferrumequinum	59479	ACC62115
Rhinolophus ferrumequinum	59479	ACC62116
Rhinolophus ferrumequinum	59479	ACC62117
Rhinolophus ferrumequinum	59479	ACC62118
Rhinolophus ferrumequinum	59479	ACC62119
Rhinolophus ferrumequinum	59479	ACC62120
Rhinolophus ferrumequinum	59479	ACC62121
Rhinolophus ferrumequinum	59479	ACC62122
Rhinolophus ferrumequinum	59479	ACC62123
Rhinolophus ferrumequinum	59479	ACC62124
Rhinolophus ferrumequinum	59479	ACC62125
Rhinolophus ferrumequinum	59479	ACC62126
Rhinolophus ferrumequinum	59479	ACC62127
Rhinolophus ferrumequinum	59479	ACC62128
Rhinolophus ferrumequinum	59479	ACC62129
Rhinolophus ferrumequinum	59479	ACC62493
Rhinolophus ferrumequinum	59479	ACC62494
Rhinolophus ferrumequinum	59479	ACC62495
Rhinolophus ferrumequinum	59479	ACC62496
Rhinolophus ferrumequinum	59479	ACC62497
Rhinolophus ferrumequinum	59479	ACC62498
Rhinolophus ferrumequinum	59479	ACC62499
Rhinolophus ferrumequinum	59479	ACC62500
Rhinolophus ferrumequinum	59479	ACC62501
Rhinolophus ferrumequinum	59479	ACC62502
Rhinolophus ferrumequinum	59479	ACC62503
Rhinolophus ferrumequinum	59479	ACC62504
Rhinolophus ferrumequinum	59479	ACC62505
Rhinolophus ferrumequinum	59479	ACC62506
Rhinolophus ferrumequinum	59479	ACC62507
Rhinolophus ferrumequinum	59479	ACC62508
Rhinolophus ferrumequinum	59479	ACC62509
Rhinolophus ferrumequinum	59479	ACC64535
Rhinolophus ferrumequinum	59479	ACC64536
Rhinolophus ferrumequinum	59479	ACC64537
Rhinolophus ferrumequinum	59479	ACC64538
Rhinolophus ferrumequinum	59479	ACC64539
Rhinolophus ferrumequinum	59479	ACC64540
Rhinolophus ferrumequinum	59479	ACC64541
Rhinolophus ferrumequinum	59479	ACC64542
Rhinolophus ferrumequinum	59479	ACC64543
Rhinolophus ferrumequinum	59479	ACC64544
Rhinolophus ferrumequinum	59479	ACC64545
Rhinolophus ferrumequinum	59479	ACC64546
Rhinolophus ferrumequinum	59479	ACC64547
Rhinolophus ferrumequinum	59479	ACC64548
Rhinolophus ferrumequinum	59479	ACC64549
Rhinolophus ferrumequinum	59479	ACC64550
Rhinolophus ferrumequinum	59479	ACC64551
Rhinolophus ferrumequinum	59479	ACC64552
Rhinolophus ferrumequinum	59479	ACC64553
Rhinolophus ferrumequinum	59479	ACC64554
Rhinolophus ferrumequinum	59479	ACC64555
Rhinolophus ferrumequinum	59479	ACC64556
Rhinolophus ferrumequinum	59479	ACC64557
Rhinolophus ferrumequinum	59479	ACC64558
Rhinolophus ferrumequinum	59479	ACC64559
Rhinolophus ferrumequinum	59479	ACC64560
Rhinolophus ferrumequinum	59479	ACC64561
Rhinolophus ferrumequinum	59479	ACC64562
Rhinolophus ferrumequinum	59479	ACC64563
Rhinolophus ferrumequinum	59479	ACC64564
Rhinolophus ferrumequinum	59479	ACC64565
Rhinolophus ferrumequinum	59479	ACC64566
Rhinolophus ferrumequinum	59479	ACC64567
Rhinolophus ferrumequinum	59479	ACC64568
Rhinolophus ferrumequinum	59479	ACC64569
Rhinolophus ferrumequinum	59479	ACC64570
Rhinolophus ferrumequinum	59479	ACC64571
Rhinolophus ferrumequinum	59479	ACC64572
Rhinolophus ferrumequinum	59479	ACC64573
Rhinolophus ferrumequinum	59479	ACC64574
Rhinolophus ferrumequinum	59479	ACC64575
Rhinolophus ferrumequinum	59479	ACC64576
Rhinolophus ferrumequinum	59479	ACC64577
Rhinolophus ferrumequinum	59479	ACC64578
Rhinolophus ferrumequinum	59479	ACC64579
Rhinolophus ferrumequinum	59479	ACC64580
Rhinolophus ferrumequinum	59479	ACC64581
Rhinolophus ferrumequinum	59479	ACC64582
Rhinolophus ferrumequinum	59479	ACC64583
Rhinolophus ferrumequinum	59479	ACC64584
Rhinolophus ferrumequinum	59479	ACC64585
Rhinolophus ferrumequinum	59479	ACC64586
Rhinolophus ferrumequinum	59479	ACC64587
Rhinolophus ferrumequinum	59479	ACC64588
Rhinolophus ferrumequinum	59479	ACC64589
Rhinolophus ferrumequinum	59479	ACC64590
Rhinolophus ferrumequinum	59479	ACC64591
Rhinolophus ferrumequinum	59479	ACC64592
Rhinolophus ferrumequinum	59479	ACC64593
Rhinolophus ferrumequinum	59479	ACC64594
Rhinolophus ferrumequinum	59479	ACC64595
Rhinolophus ferrumequinum	59479	ACC64596
Rhinolophus ferrumequinum	59479	ACC64597
Rhinolophus ferrumequinum	59479	ACC64598
Rhinolophus ferrumequinum	59479	ACC64599
Rhinolophus ferrumequinum	59479	ACC64600
Rhinolophus ferrumequinum	59479	ACC64601
Rhinolophus ferrumequinum	59479	ACC68844
Rhinolophus ferrumequinum	59479	ACC68845
Rhinolophus ferrumequinum	59479	ACC68846
Rhinolophus ferrumequinum	59479	ACC68847
Rhinolophus ferrumequinum	59479	ACC68848
Rhinolophus ferrumequinum	59479	ACC68849
Rhinolophus ferrumequinum	59479	ACC68850
Rhinolophus ferrumequinum	59479	ACC68851
Rhinolophus ferrumequinum	59479	ACC68852
Rhinolophus ferrumequinum	59479	ACC68853
Rhinolophus ferrumequinum	59479	ACC68854
Rhinolophus ferrumequinum	59479	ACC68855
Rhinolophus ferrumequinum	59479	ACC68856
Rhinolophus ferrumequinum	59479	ACC68857
Rhinolophus ferrumequinum	59479	ACC68858
Rhinolophus ferrumequinum	59479	ACC68859
Rhinolophus ferrumequinum	59479	ACC68860
Rhinolophus ferrumequinum	59479	ACC68861
Rhinolophus ferrumequinum	59479	ACC68862
Rhinolophus ferrumequinum	59479	ACC68863
Rhinolophus ferrumequinum	59479	ACC68864
Rhinolophus ferrumequinum	59479	ACC68865
Rhinolophus ferrumequinum	59479	ACC68866
Rhinolophus ferrumequinum	59479	ACC68867
Rhinolophus ferrumequinum	59479	ACC68868
Rhinolophus ferrumequinum	59479	ACC68869
Rhinolophus ferrumequinum	59479	ACC68870
Rhinolophus ferrumequinum	59479	ACC68871
Rhinolophus ferrumequinum	59479	ACC68872
Rhinolophus ferrumequinum	59479	ACC68873
Rhinolophus ferrumequinum	59479	ACC68874
Rhinolophus ferrumequinum	59479	ACC68875
Rhinolophus ferrumequinum	59479	ACC68876
Rhinolophus ferrumequinum	59479	ACC68877
Rhinolophus ferrumequinum	59479	ACC68878
Rhinolophus ferrumequinum	59479	ACC68879
Rhinolophus ferrumequinum	59479	ACC68880
Rhinolophus ferrumequinum	59479	ACC68881
Rhinolophus ferrumequinum	59479	ACC68882
Rhinolophus ferrumequinum	59479	ACC68883
Rhinolophus ferrumequinum	59479	ACC68884
Rhinolophus ferrumequinum	59479	ACC68885
Rhinolophus ferrumequinum	59479	ACC68886
Rhinolophus ferrumequinum	59479	ACC68887
Rhinolophus ferrumequinum	59479	ACC68888
Rhinolophus ferrumequinum	59479	ACC68889
Rhinolophus ferrumequinum	59479	ACC68890
Rhinolophus ferrumequinum	59479	ACC68891
Rhinolophus ferrumequinum	59479	ACC68892
Rhinolophus ferrumequinum	59479	ACC68893
Rhinolophus ferrumequinum	59479	ACC68894
Rhinolophus ferrumequinum	59479	ACC68895
Rhinolophus ferrumequinum	59479	ACC68896
Rhinolophus ferrumequinum	59479	ACC68897
Rhinolophus ferrumequinum	59479	ACC68898
Rhinolophus ferrumequinum	59479	ACC68899
Rhinolophus ferrumequinum	59479	ACC68900
Rhinolophus ferrumequinum	59479	ACC68901
Rhinolophus ferrumequinum	59479	ACC68902
Rhinolophus ferrumequinum	59479	ACC68903
Rhinolophus ferrumequinum	59479	ACC68904
Rhinolophus ferrumequinum	59479	ACC68905
Rhinolophus ferrumequinum	59479	ACC68906
Rhinolophus ferrumequinum	59479	ACC68907
Rhinolophus ferrumequinum	59479	ACC68908
Rhinolophus ferrumequinum	59479	ACC68909
Rhinolophus ferrumequinum	59479	ACC68910
Rhinolophus ferrumequinum	59479	ACC68911
Rhinolophus ferrumequinum	59479	ACC68912
Rhinolophus ferrumequinum	59479	ACC68913
Rhinolophus ferrumequinum	59479	ACC68914
Rhinolophus ferrumequinum	59479	ACC68915
Rhinolophus ferrumequinum	59479	ACC68916
Rhinolophus ferrumequinum	59479	ACC68917
Rhinolophus ferrumequinum	59479	ACC68918
Rhinolophus ferrumequinum	59479	ACC68919
Rhinolophus ferrumequinum	59479	ACC68920
Rhinolophus ferrumequinum	59479	ACC68921
Rhinolophus ferrumequinum	59479	ACC68922
Rhinolophus ferrumequinum	59479	ACC68923
Rhinolophus ferrumequinum	59479	ACC68924
Rhinolophus ferrumequinum	59479	ACC68925
Rhinolophus ferrumequinum	59479	ACC68926
Rhinolophus ferrumequinum	59479	ACC68927
Rhinolophus ferrumequinum	59479	ACC68928
Rhinolophus ferrumequinum	59479	ACC68929
Rhinolophus ferrumequinum	59479	ACC68930
Rhinolophus ferrumequinum	59479	ACC68931
Rhinolophus ferrumequinum	59479	ACC68932
Rhinolophus ferrumequinum	59479	ACC68933
Rhinolophus ferrumequinum	59479	ACC68934
Rhinolophus ferrumequinum	59479	ACC68935
Rhinolophus ferrumequinum	59479	ACC68936
Rhinolophus ferrumequinum	59479	ACC68937
Rhinolophus ferrumequinum	59479	ACC68938
Rhinolophus ferrumequinum	59479	ACC68939
Rhinolophus ferrumequinum	59479	ACC68940
Rhinolophus ferrumequinum	59479	ACC68941
Rhinolophus ferrumequinum	59479	ACC68942
Rhinolophus ferrumequinum	59479	ACC68943
Rhinolophus ferrumequinum	59479	ACC68944
Rhinolophus ferrumequinum	59479	ACC68945
Rhinolophus ferrumequinum	59479	ACC68946
Rhinolophus ferrumequinum	59479	ACC68947
Rhinolophus ferrumequinum	59479	ACC68948
Rhinolophus ferrumequinum	59479	ACC68949
Rhinolophus ferrumequinum	59479	ACC68950
Rhinolophus ferrumequinum	59479	ACC68951
Rhinolophus ferrumequinum	59479	ACC68952
Rhinolophus ferrumequinum	59479	ACC68953
Rhinolophus ferrumequinum	59479	ACC68954
Rhinolophus ferrumequinum	59479	ACC68955
Rhinolophus ferrumequinum	59479	ACC68956
Rhinolophus ferrumequinum	59479	ACC68957
Rhinolophus ferrumequinum	59479	ACC68958
Rhinolophus ferrumequinum	59479	ACC68959
Rhinolophus ferrumequinum	59479	ACC68960
Rhinolophus ferrumequinum	59479	ACC68961
Rhinolophus ferrumequinum	59479	ACC68962
Rhinolophus ferrumequinum	59479	ACC69105
Rhinolophus ferrumequinum	59479	ACC69106
Rhinolophus ferrumequinum	59479	ACC69107
Rhinolophus ferrumequinum	59479	ACC69108
Rhinolophus ferrumequinum	59479	ACC69109
Rhinolophus ferrumequinum	59479	ACC69110
Rhinolophus ferrumequinum	59479	ACC69111
Rhinolophus ferrumequinum	59479	ACC69112
Rhinolophus ferrumequinum	59479	ACC69113
Rhinolophus ferrumequinum	59479	ACC69114
Rhinolophus ferrumequinum	59479	ACC69115
Rhinolophus ferrumequinum	59479	ACC69116
Rhinolophus ferrumequinum	59479	ACC69117
Rhinolophus ferrumequinum	59479	ACC69118
Rhinolophus ferrumequinum	59479	ACC69119
Rhinolophus ferrumequinum	59479	ACC78302
Rhinolophus ferrumequinum	59479	ACC78303
Rhinolophus ferrumequinum	59479	ACI02071
Rhinolophus ferrumequinum	59479	ACJ39250
Rhinolophus ferrumequinum	59479	ACJ39251
Rhinolophus ferrumequinum	59479	ACJ39252
Rhinolophus ferrumequinum	59479	ACJ39253
Rhinolophus ferrumequinum	59479	ACJ39254
Rhinolophus ferrumequinum	59479	ACJ39255
Rhinolophus ferrumequinum	59479	ACJ39256
Rhinolophus ferrumequinum	59479	ACJ39257
Rhinolophus ferrumequinum	59479	ACJ39258
Rhinolophus ferrumequinum	59479	ACJ39259
Rhinolophus ferrumequinum	59479	ACJ39260
Rhinolophus ferrumequinum	59479	ACJ39261
Rhinolophus ferrumequinum	59479	ACJ39262
Rhinolophus ferrumequinum	59479	ACJ39263
Rhinolophus ferrumequinum	59479	ACJ39264
Rhinolophus ferrumequinum	59479	ACJ39265
Rhinolophus ferrumequinum	59479	ACJ39266
Rhinolophus ferrumequinum	59479	ACJ39267
Rhinolophus ferrumequinum	59479	ACJ39268
Rhinolophus ferrumequinum	59479	ACJ39269
Rhinolophus ferrumequinum	59479	ACJ39270
Rhinolophus ferrumequinum	59479	ACJ39271
Rhinolophus ferrumequinum	59479	ACJ39272
Rhinolophus ferrumequinum	59479	ACJ39273
Rhinolophus ferrumequinum	59479	ACJ39274
Rhinolophus ferrumequinum	59479	ACJ39275
Rhinolophus ferrumequinum	59479	ACJ39276
Rhinolophus ferrumequinum	59479	ACJ39277
Rhinolophus ferrumequinum	59479	ACJ39278
Rhinolophus ferrumequinum	59479	ACJ39279
Rhinolophus ferrumequinum	59479	ACJ39280
Rhinolophus ferrumequinum	59479	ACJ39281
Rhinolophus ferrumequinum	59479	ACJ39282
Rhinolophus ferrumequinum	59479	ACJ39283
Rhinolophus ferrumequinum	59479	ACJ39284
Rhinolophus ferrumequinum	59479	ACJ39285
Rhinolophus ferrumequinum	59479	ACJ39286
Rhinolophus ferrumequinum	59479	ACJ39287
Rhinolophus ferrumequinum	59479	ACJ39288
Rhinolophus ferrumequinum	59479	ACJ39289
Rhinolophus ferrumequinum	59479	ACJ39290
Rhinolophus ferrumequinum	59479	ACJ39291
Rhinolophus ferrumequinum	59479	ACJ39292
Rhinolophus ferrumequinum	59479	ACJ39293
Rhinolophus ferrumequinum	59479	ACJ39294
Rhinolophus ferrumequinum	59479	ACJ39295
Rhinolophus ferrumequinum	59479	ACJ39296
Rhinolophus ferrumequinum	59479	ACJ39297
Rhinolophus ferrumequinum	59479	ACJ39298
Rhinolophus ferrumequinum	59479	ACJ39299
Rhinolophus ferrumequinum	59479	ACJ39300
Rhinolophus ferrumequinum	59479	ACJ39301
Rhinolophus ferrumequinum	59479	ACJ39302
Rhinolophus ferrumequinum	59479	ACJ39303
Rhinolophus ferrumequinum	59479	ACJ39304
Rhinolophus ferrumequinum	59479	ACJ39305
Rhinolophus ferrumequinum	59479	ACJ39306
Rhinolophus ferrumequinum	59479	ACJ39307
Rhinolophus ferrumequinum	59479	ACJ39308
Rhinolophus ferrumequinum	59479	ACJ39309
Rhinolophus ferrumequinum	59479	ACJ39310
Rhinolophus ferrumequinum	59479	ACJ39311
Rhinolophus ferrumequinum	59479	ACJ39312
Rhinolophus ferrumequinum	59479	ACJ39313
Rhinolophus ferrumequinum	59479	ACJ39314
Rhinolophus ferrumequinum	59479	ACJ39315
Rhinolophus ferrumequinum	59479	ACJ39316
Rhinolophus ferrumequinum	59479	ACJ39317
Rhinolophus ferrumequinum	59479	ACJ39318
Rhinolophus ferrumequinum	59479	ACJ39319
Rhinolophus ferrumequinum	59479	ACJ39320
Rhinolophus ferrumequinum	59479	ACJ39321
Rhinolophus ferrumequinum	59479	ACJ39322
Rhinolophus ferrumequinum	59479	ACJ39323
Rhinolophus ferrumequinum	59479	ACJ39324
Rhinolophus ferrumequinum	59479	ACJ39325
Rhinolophus ferrumequinum	59479	ACJ39326
Rhinolophus ferrumequinum	59479	ACJ39327
Rhinolophus ferrumequinum	59479	ACJ39328
Rhinolophus ferrumequinum	59479	ACJ39329
Rhinolophus ferrumequinum	59479	ACJ39330
Rhinolophus ferrumequinum	59479	ACJ39331
Rhinolophus ferrumequinum	59479	ACJ39332
Rhinolophus ferrumequinum	59479	ACJ39333
Rhinolophus ferrumequinum	59479	ACJ39334
Rhinolophus ferrumequinum	59479	ACJ39335
Rhinolophus ferrumequinum	59479	ACJ39336
Rhinolophus ferrumequinum	59479	ACJ39337
Rhinolophus ferrumequinum	59479	ACJ39338
Rhinolophus ferrumequinum	59479	ACJ39339
Rhinolophus ferrumequinum	59479	ACJ39340
Rhinolophus ferrumequinum	59479	ACJ39341
Rhinolophus ferrumequinum	59479	ACJ39342
Rhinolophus ferrumequinum	59479	ACJ39343
Rhinolophus ferrumequinum	59479	ACJ39344
Rhinolophus ferrumequinum	59479	ACJ39345
Rhinolophus ferrumequinum	59479	ACJ39346
Rhinolophus ferrumequinum	59479	ACJ39347
Rhinolophus ferrumequinum	59479	ACJ39348
Rhinolophus ferrumequinum	59479	ACJ39349
Rhinolophus ferrumequinum	59479	ACJ39350
Rhinolophus ferrumequinum	59479	ACJ39351
Rhinolophus ferrumequinum	59479	ACJ39352
Rhinolophus ferrumequinum	59479	ACJ39353
Rhinolophus ferrumequinum	59479	ACJ39354
Rhinolophus ferrumequinum	59479	ACJ39355
Rhinolophus ferrumequinum	59479	ACJ39356
Rhinolophus ferrumequinum	59479	ACJ39357
Rhinolophus ferrumequinum	59479	ACJ39358
Rhinolophus ferrumequinum	59479	ACJ39359
Rhinolophus ferrumequinum	59479	ACJ39360
Rhinolophus ferrumequinum	59479	ACJ39361
Rhinolophus ferrumequinum	59479	ACJ39362
Rhinolophus ferrumequinum	59479	ACJ39363
Rhinolophus ferrumequinum	59479	ACJ39364
Rhinolophus ferrumequinum	59479	ACJ39365
Rhinolophus ferrumequinum	59479	ACJ39366
Rhinolophus ferrumequinum	59479	ACJ39367
Rhinolophus ferrumequinum	59479	ACJ39368
Rhinolophus ferrumequinum	59479	ACJ39369
Rhinolophus ferrumequinum	59479	ACJ39370
Rhinolophus ferrumequinum	59479	ACJ39371
Rhinolophus ferrumequinum	59479	ACJ39372
Rhinolophus ferrumequinum	59479	ACJ39373
Rhinolophus ferrumequinum	59479	ACJ39374
Rhinolophus ferrumequinum	59479	ACJ39375
Rhinolophus ferrumequinum	59479	ACJ39376
Rhinolophus ferrumequinum	59479	ACJ39377
Rhinolophus ferrumequinum	59479	ACJ39378
Rhinolophus ferrumequinum	59479	ACJ39379
Rhinolophus ferrumequinum	59479	ACJ39380
Rhinolophus ferrumequinum	59479	ACJ39381
Rhinolophus ferrumequinum	59479	ACJ39382
Rhinolophus ferrumequinum	59479	ACJ39383
Rhinolophus ferrumequinum	59479	ACJ39384
Rhinolophus ferrumequinum	59479	ACJ39385
Rhinolophus ferrumequinum	59479	ACJ39386
Rhinolophus ferrumequinum	59479	ACJ39387
Rhinolophus ferrumequinum	59479	ACJ39388
Rhinolophus ferrumequinum	59479	ACJ39389
Rhinolophus ferrumequinum	59479	ACJ39390
Rhinolophus ferrumequinum	59479	ACJ39391
Rhinolophus ferrumequinum	59479	ACJ39392
Rhinolophus ferrumequinum	59479	ACJ39393
Rhinolophus ferrumequinum	59479	ACJ39394
Rhinolophus ferrumequinum	59479	ACJ39395
Rhinolophus ferrumequinum	59479	ACJ39396
Rhinolophus ferrumequinum	59479	ACJ39397
Rhinolophus ferrumequinum	59479	ACJ39398
Rhinolophus ferrumequinum	59479	ACJ39399
Rhinolophus ferrumequinum	59479	ACJ39400
Rhinolophus ferrumequinum	59479	ACJ39401
Rhinolophus ferrumequinum	59479	ACJ39402
Rhinolophus ferrumequinum	59479	ACJ39403
Rhinolophus ferrumequinum	59479	ACJ39404
Rhinolophus ferrumequinum	59479	ACJ39405
Rhinolophus ferrumequinum	59479	ACJ39406
Rhinolophus ferrumequinum	59479	ACJ39407
Rhinolophus ferrumequinum	59479	ACJ39408
Rhinolophus ferrumequinum	59479	ACJ39409
